"45","학부","2016","2학기","전공","초등교육과","1","초등교육사","3","1","0","권동택","목:[7][8][9]","교양학관(410-0)"
"46","학부","2016","2학기","전공","초등교육과","1","현대경제의이해","3","1","0","허수미","목:[6][7][8]","종합교육관(202-0)"
"47","학부","2016","2학기","전공","초등교육과","1","초등미술교재연구Ⅱ","2","1","0","양희상","수:[3][4][5]","교육연구관(312-0)"
"48","학부","2016","2학기","전공","초등교육과","1","초등미술교재연구Ⅲ","2","1","0","하일","월:[8][9][10]","미술관(310-0)"
"49","학부","2016","2학기","전공","초등교육과","1","탁구실기및지도법","1","1","0","박대원","목:[9][10]","제2체육관(100-0)"
"50","학부","2016","2학기","전공","초등교육과","2","초등통합교과교육론","1","1","15","정광순","목:[1]","교양학관(104-0)"
"51","학부","2016","2학기","전공","초등교육과","2","초등통합교과교육론","1","2","22","정광순","목:[6]","교양학관(104-0)"
"52","학부","2016","2학기","전공","초등교육과","2","초등통합교과교육론","1","3","22","김현규","목:[1]","교양학관(411-0)"
"53","학부","2016","2학기","전공","초등교육과","2","초등통합교과교육론","1","4","22","김현규","목:[6]","교양학관(411-0)"
"54","학부","2016","2학기","전공","초등교육과","2","초등통합교과교육론","1","5","17","신태현","목:[1]","교양학관(312-0)"
"55","학부","2016","2학기","전공","초등교육과","2","초등통합교과교육론","1","6","22","신태현","목:[6]","교양학관(312-0)"
"56","학부","2016","2학기","전공","초등교육과","2","초등영어교육론","2","1","23","김장규","화:[10][11]","종합교육관(203-0)"
"57","학부","2016","2학기","전공","초등교육과","2","초등영어교육론","2","2","23","서미옥","화:[10][11]","종합교육관(202-0)"
"58","학부","2016","2학기","전공","초등교육과","2","초등영어교육론","2","3","23","서미옥","목:[10][11]","종합교육관(204-0)"
"59","학부","2016","2학기","전공","초등교육과","2","초등영어교육론","2","4","23","김영희","화:[10][11]","종합교육관(204-0)"
"60","학부","2016","2학기","전공","초등교육과","2","초등영어교육론","2","5","24","김영희","수:[6][7]","종합교육관(203-0)"
"61","학부","2016","2학기","전공","초등교육과","2","초등영어교육론","2","6","23","김영희","수:[8][9]","종합교육관(203-0)"
"62","학부","2016","2학기","전공","초등교육과","2","초등사회교육론","2","1","22","김봉석","화:[2][3]","종합교육관(202-0)"
"63","학부","2016","2학기","전공","초등교육과","2","초등사회교육론","2","2","22","김봉석","수:[2][3]","종합교육관(202-0)"
"64","학부","2016","2학기","전공","초등교육과","2","초등사회교육론","2","3","22","윤길복","수:[8][9]","교양학관(410-0)"
"65","학부","2016","2학기","전공","초등교육과","2","초등사회교육론","2","4","22","윤길복","수:[10][11]","교양학관(410-0)"
"66","학부","2016","2학기","전공","초등교육과","2","초등사회교육론","2","5","22","null","월:[6][7]","종합교육관(202-0)"
"67","학부","2016","2학기","전공","초등교육과","2","초등사회교육론","2","6","22","null","월:[8][9]","종합교육관(202-0)"
"68","학부","2016","2학기","전공","초등교육과","2","초등실과교육론","2","1","22","최지연","월:[8][9]","교양학관(103-0)"
"69","학부","2016","2학기","전공","초등교육과","2","초등실과교육론","2","2","22","고인규","화:[11][12]","교양학관(103-0)"
"70","학부","2016","2학기","전공","초등교육과","2","초등실과교육론","2","3","22","고인규","수:[11][12]","교양학관(103-0)"
"71","학부","2016","2학기","전공","초등교육과","2","초등실과교육론","2","4","22","이건남","금:[2][3]","교양학관(103-0)"
"72","학부","2016","2학기","전공","초등교육과","2","초등실과교육론","2","5","22","황동국","목:[11][12]","교양학관(103-0)"
"73","학부","2016","2학기","전공","초등교육과","2","초등실과교육론","2","6","22","길영재","수:[11][12]","교양학관(412-0)"
"74","학부","2016","2학기","전공","초등교육과","2","초등체육교육론","2","1","19","김영식","금:[1][2]","종합교육관(201-0)"
"75","학부","2016","2학기","전공","초등교육과","2","초등체육교육론","2","2","19","김영식","금:[3][4]","종합교육관(201-0)"
"76","학부","2016","2학기","전공","초등교육과","2","초등체육교육론","2","3","19","김영식","금:[5][6]","종합교육관(201-0)"
"77","학부","2016","2학기","전공","초등교육과","2","초등체육교육론","2","4","19","박재정","화:[2][3]","교양학관(312-0)"
"78","학부","2016","2학기","전공","초등교육과","2","초등체육교육론","2","5","19","박재정","수:[1][2]","교양학관(312-0)"
"79","학부","2016","2학기","전공","초등교육과","2","초등체육교육론","2","6","19","박재정","수:[3][4]","교양학관(312-0)"
"80","학부","2016","2학기","전공","초등교육과","2","초등체육교육론","2","7","19","채창목","목:[10][11]","교양학관(417-0)"
"81","학부","2016","2학기","전공","초등교육과","2","초등통합교과방법론","1","1","15","정광순","목:[2][3]","종합교육관(201-0)"
"82","학부","2016","2학기","전공","초등교육과","2","초등통합교과방법론","1","2","22","정광순","목:[7][8]","종합교육관(305-0)"
"83","학부","2016","2학기","전공","초등교육과","2","초등통합교과방법론","1","3","22","김현규","목:[2][3]","교양학관(411-0)"
"84","학부","2016","2학기","전공","초등교육과","2","초등통합교과방법론","1","4","22","김현규","목:[7][8]","교양학관(411-0)"
"85","학부","2016","2학기","전공","초등교육과","2","초등통합교과방법론","1","5","17","신태현","목:[2][3]","교양학관(312-0)"
"86","학부","2016","2학기","전공","초등교육과","2","초등통합교과방법론","1","6","22","신태현","목:[7][8]","교양학관(312-0)"
"87","학부","2016","2학기","전공","초등교육과","2","초등과학교육방법론","2","1","21","김효남","월:[1][2][3]","교양학관(209-0)"
"88","학부","2016","2학기","전공","초등교육과","2","초등과학교육방법론","2","2","21","김효남","수:[1][2][3]","교양학관(209-0)"
"89","학부","2016","2학기","전공","초등교육과","2","초등과학교육방법론","2","3","20","김효남","목:[1][2][3]","교양학관(209-0)"
"90","학부","2016","2학기","전공","초등교육과","2","초등과학교육방법론","2","4","21","김은애","월:[11][12][13]","교양학관(206-0)"
"91","학부","2016","2학기","전공","초등교육과","2","초등과학교육방법론","2","5","21","김은애","화:[1][2][3]","교양학관(206-0)"
"92","학부","2016","2학기","전공","초등교육과","2","초등과학교육방법론","2","6","18","임성만","월:[6][7][8]","교양학관(206-0)"
"93","학부","2016","2학기","전공","초등교육과","2","초등과학교육방법론","2","7","20","임성만","화:[6][7][8]","교양학관(209-0)"
"94","학부","2016","2학기","전공","초등교육과","2","음악실기심화","1","1","15","권수미","목:[1][2]","음악관(106-0)음악관(103-0)"
"95","학부","2016","2학기","전공","초등교육과","2","체육실기심화","1","1","15","박재정","금:[12][13]","제2체육관(100-0)"
"96","학부","2016","2학기","전공","초등교육과","2","체육실기심화","1","2","15","김승용","금:[12][13]","제2체육관(100-0)"
"97","학부","2016","2학기","전공","초등교육과","2","체육실기심화","1","3","15","양도업","금:[12][13]","제2체육관(100-0)"
"98","학부","2016","2학기","전공","초등교육과","2","체육실기심화","1","4","15","김진환","금:[12][13]","제2체육관(100-0)"
"99","학부","2016","2학기","전공","초등교육과","2","체육실기심화","1","5","15","김태형","금:[12][13]","제2체육관(100-0)"
"100","학부","2016","2학기","전공","초등교육과","2","체육실기심화","1","6","15","최정웅","금:[12][13]","제2체육관(100-0)"
"101","학부","2016","2학기","전공","초등교육과","2","체육실기심화","1","7","15","이지환","금:[12][13]","제2체육관(100-0)"
"102","학부","2016","2학기","전공","초등교육과","2","초등학생상담실습","3","1","0","유형근","월:[6][7][8]","종합교육관(104-0)"
"103","학부","2016","2학기","전공","초등교육과","2","사회변동과도덕교육","3","1","0","신동의","월:[1][2][3]","종합교육관(305-0)"
"104","학부","2016","2학기","전공","초등교육과","2","초등사회과교육과정연구","3","1","0","김봉석","목:[2][3][4]","종합교육관(202-0)"
"105","학부","2016","2학기","전공","초등교육과","2","설계와문제해결","2","1","0","김재원","월:[5][6][7]","교양학관(224-0)"
"106","학부","2016","2학기","전공","초등교육과","2","의생활의기초","2","1","0","박임순","수:[11][12][13]","교양학관(101-0)"
"107","학부","2016","2학기","전공","초등교육과","2","국악실기","1","1","0","최진","화:[5][6]","음악관(104-0)"
"108","학부","2016","2학기","전공","초등교육과","2","초등평면표현Ⅲ","2","1","0","이미정","화:[10][11][12]","미술관(310-0)"
"109","학부","2016","2학기","전공","초등교육과","2","초등입체표현Ⅱ","2","1","0","윤성욱","수:[11][12][13]","미술관(113-0)"
"110","학부","2016","2학기","전공","초등교육과","2","음악줄넘기실기및지도법","1","1","0","원유미","금:[4][5]","제2체육관(100-0)"
"111","학부","2016","2학기","전공","초등교육과","2","육상실기및지도법","1","1","0","김경래","월:[5][6]","체육관(111-0)"
"112","학부","2016","2학기","전공","초등교육과","2","축구실기및지도법","1","1","0","박재정","화:[7][8]","교양학관(417-0)"
"113","학부","2016","2학기","전공","초등교육과","3","초등국어교육방법론","3","1","22","이경화","화:[2][3][4]목:[0]","종합교육관(204-0)"
"114","학부","2016","2학기","전공","초등교육과","3","초등국어교육방법론","3","2","22","이경화","화:[6][7][8][9]","종합교육관(204-0)"
"115","학부","2016","2학기","전공","초등교육과","3","초등국어교육방법론","3","3","22","김상한","월:[6][7][8]화:[1]","종합교육관(204-0)"
"116","학부","2016","2학기","전공","초등교육과","3","초등국어교육방법론","3","4","22","천효정","목:[6][7][8][9]","종합교육관(204-0)"
"117","학부","2016","2학기","전공","초등교육과","3","초등국어교육방법론","3","5","22","신선희","목:[1][2][3][4]","종합교육관(203-0)"
"118","학부","2016","2학기","전공","초등교육과","3","초등국어교육방법론","3","6","22","천효정","목:[1][2][3][4]","종합교육관(204-0)"
"119","학부","2016","2학기","전공","초등교육과","3","교실영어교육","2","1","10","joanne","수:[2][3][4]","종합교육관(201-0)"
"120","학부","2016","2학기","전공","초등교육과","3","교실영어교육","2","2","10","joanne","목:[2][3][4]","종합교육관(305-0)"
"121","학부","2016","2학기","전공","초등교육과","3","교실영어교육","2","3","10","joanne","금:[2][3][4]","종합교육관(305-0)"
"122","학부","2016","2학기","전공","초등교육과","3","교실영어교육","2","4","10","carl","월:[2][3][4]","교양학관(412-0)"
"123","학부","2016","2학기","전공","초등교육과","3","교실영어교육","2","5","10","carl","수:[2][3][4]","교양학관(412-0)"
"124","학부","2016","2학기","전공","초등교육과","3","초등도덕교육방법론","2","1","22","임병덕","월:[1][2][3][4]","종합교육관(304-0)"
"125","학부","2016","2학기","전공","초등교육과","3","초등도덕교육방법론","2","2","22","박영주","목:[10][11][12][13]","종합교육관(304-0)"
"126","학부","2016","2학기","전공","초등교육과","3","초등도덕교육방법론","2","3","22","곽영근","목:[10][11][12][13]","종합교육관(305-0)"
"127","학부","2016","2학기","전공","초등교육과","3","초등도덕교육방법론","2","4","22","정선정","월:[10][11][12][13]","종합교육관(304-0)"
"128","학부","2016","2학기","전공","초등교육과","3","초등도덕교육방법론","2","5","22","이철주","목:[10][11][12][13]","교양학관(416-0)"
"129","학부","2016","2학기","전공","초등교육과","3","초등도덕교육방법론","2","6","22","안병웅","수:[1][2][3][4]","종합교육관(304-0)"
"130","학부","2016","2학기","전공","초등교육과","3","초등수학교육방법론","3","1","22","방정숙","월:[5][6][7][8]","종합교육관(305-0)"
"131","학부","2016","2학기","전공","초등교육과","3","초등수학교육방법론","3","2","22","이광호","화:[1][2][3][4]","응용과학관(417-0)"
"132","학부","2016","2학기","전공","초등교육과","3","초등수학교육방법론","3","3","22","이광호","수:[1][2][3][4]","응용과학관(402-0)"
"133","학부","2016","2학기","전공","초등교육과","3","초등수학교육방법론","3","4","22","권미선","수:[10][11][12][13]","종합교육관(305-0)"
